File name,Formulae,Vertices,Edges,InRow Vertices,InRow Edges,TACO Vertices,TACO Edges,Max Dep Ref ,Max Dep,Longest Dep Ref,Longest Dep,RR-Chain-Comp,RR-Chain-NoComp,RR-Comp,RR-NoComp,RF-Comp,RF-NoComp,FR-Comp,FR-NoComp,FF-Comp,FF-NoComp,RR-GapOne,RR-GapOne-NoComp,RR-GapTwo,RR-GapTwo-NoComp,RR-GapThree,RR-GapThree-NoComp,RR-GapFour,RR-GapFour-NoComp,RR-GapFive,RR-GapFive-NoComp,RR-GapSix,RR-GapSix-NoComp,RR-GapSeven,RR-GapSeven-NoComp,NoType,NoType-NoComp
darron_c_giron_002_1_1_1.pst.150.xls,243,282,453,190,363,21,16,Sheet1:E9,161,Sheet1:E5,64,4,117,9,278,0,0,0,0,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
darron_c_giron_002_1_1_1.pst.151.xls,46,104,70,66,42,38,24,Eddie Bauer 4X2:C5,9,Eddie Bauer 4X2:C5,7,0,0,6,36,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,0,0,0,0,0,2,2
darron_c_giron_002_1_1_1.pst.152.xls,300,305,599,305,599,17,13,Sheet1:G4,300,Sheet1:G4,179,3,178,5,299,0,0,0,0,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
darron_c_giron_002_1_1_1.pst.154.xls,9267,14013,23969,14013,23969,143,102,Darron:E4,1999,Darron:E4,727,9,3261,70,14686,0,0,0,0,17,5991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
darron_c_giron_002_1_1_1.pst.156.xls,95,212,144,138,88,95,60,2000:C5,10,2000:C5,8,0,0,12,70,0,0,0,0,0,0,2,4,23,46,0,0,0,0,0,0,0,0,1,2,22,22
darron_c_giron_002_1_1_1.pst.157.xls,4866,6497,11300,6587,11255,138,93,30 Year:J3,2162,30 Year:A4,361,53,2114,20,5400,0,0,0,0,14,3780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
darron_c_giron_002_1_1_1.pst.158.xls,84,128,147,111,107,8,7,Sheet1:C1,63,Sheet1:A5,3,0,0,5,105,0,0,0,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darron_c_giron_002_1_1_1.pst.160.xls,40,57,49,56,48,56,40,Sheet1:C9,27,Sheet1:C5,16,0,0,1,5,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,1,2,1,2,34,34
darron_c_giron_002_1_1_1.pst.161.xls,182,170,208,170,208,176,138,Sheet1:B2,45,Sheet1:B2,11,4,12,6,12,0,0,0,0,14,28,0,0,0,0,0,0,38,76,0,0,0,0,4,8,72,72
darron_c_giron_002_1_1_1.pst.162.xls,47,72,70,51,48,12,7,Sheet1:A22,12,Sheet1:B7,3,0,0,5,55,0,0,0,0,1,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darron_c_giron_002_1_1_1.pst.163.xls,2161,2522,3929,2584,3540,80,44,Sheet1:G3,2161,Sheet1:G3,1080,33,1406,7,2519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
darron_c_giron_002_1_1_1.pst.165.xls,210,324,250,153,109,13,8,Sheet1:E16,80,Sheet1:E16,28,1,26,6,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
darron_c_giron_002_1_1_1.pst.166.xls,1339,1788,2898,1788,2898,18,14,Sheet1:D4,891,Sheet1:E1,446,3,667,7,1561,0,0,0,0,3,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
darron_c_giron_002_1_1_1.pst.167.xls,2513,4842,7502,4500,7056,219,158,Cash Flow:F5,1403,Cash Flow:M5,548,11,652,83,5437,0,0,0,0,35,1352,4,9,2,4,2,4,0,0,0,0,0,0,0,0,21,21
darron_c_giron_002_1_1_1.pst.168.xls,24,55,37,33,21,19,12,2001:C5,9,2001:C5,7,0,0,3,20,0,0,0,0,0,0,0,0,8,16,0,0,0,0,0,0,0,0,0,0,1,1
darron_c_giron_002_1_1_1.pst.171.xls,107,112,147,112,147,90,110,HouseSave:C38,11,HouseSave:C60,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,33,66,0,0,1,2,0,0,73,73
darron_c_giron_002_1_1_1.pst.172.xls,114,252,171,171,109,114,72,2000:C5,10,2000:C5,8,0,0,16,82,0,0,0,0,0,0,1,2,32,64,0,0,0,0,0,0,0,0,0,0,23,23
darron_c_giron_002_1_1_1.pst.173.xls,130,258,189,22,15,12,8,Sheet1:G12,7,Sheet1:C7,3,0,0,7,187,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darron_c_giron_002_1_1_1.pst.174.xls,18,35,19,35,19,21,12,Summary:B9,2,Summary:B9,2,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
darron_c_giron_002_1_1_1.pst.177.xls,11362,17079,28177,17119,27333,288,191,Darron:E5,2978,Darron:J4,735,76,5072,89,18122,0,0,0,0,26,4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darron_c_giron_002_1_1_1.pst.181.xls,107,112,147,112,147,90,110,HouseSave:C38,11,HouseSave:C60,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,33,66,0,0,1,2,0,0,73,73
darron_c_giron_002_1_1_1.pst.185.xls,46,104,70,66,42,38,24,Eddie Bauer 4X2:C5,9,Eddie Bauer 4X2:C5,7,0,0,6,36,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,0,0,0,0,0,2,2
darron_c_giron_002_1_1_1.pst.199.xls,210,324,250,153,109,13,8,Sheet1:E16,80,Sheet1:E16,28,1,26,6,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
darron_c_giron_002_1_1_1.pst.203.xls,39,59,64,59,64,38,30,ENOVATE DPR2:M14,18,ENOVATE DPR2:O13,5,0,0,3,13,0,0,0,0,1,3,21,42,0,0,0,0,0,0,1,2,0,0,0,0,4,4
darron_c_giron_002_1_1_1.pst.204.xls,39,59,64,59,64,38,30,ENOVATE DPR2:M14,18,ENOVATE DPR2:O13,5,0,0,3,13,0,0,0,0,1,3,21,42,0,0,0,0,0,0,1,2,0,0,0,0,4,4
darron_c_giron_002_1_1_1.pst.272.xls,63,186,123,9,5,5,3,Sheet2:D8,3,Sheet2:D8,2,0,0,2,120,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darron_c_giron_002_1_1_1.pst.273.xls,39,156,117,156,117,4,3,Curves:V7,1,Curves:AQ6,1,0,0,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darron_c_giron_002_1_1_1.pst.318.xls,3243,4329,7533,4389,7503,84,54,Sheet1:J3,2162,Sheet1:A4,361,34,1410,10,3600,0,0,0,0,7,2520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
darron_c_giron_002_1_1_1.pst.321.xls,40,57,49,56,48,56,40,Sheet1:C9,27,Sheet1:C5,16,0,0,1,5,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,1,2,1,2,34,34
darron_c_giron_002_1_1_1.pst.322.xls,182,170,208,170,208,176,138,Sheet1:B2,45,Sheet1:B2,11,4,12,6,12,0,0,0,0,14,28,0,0,0,0,0,0,38,76,0,0,0,0,4,8,72,72
darron_c_giron_002_1_1_1.pst.416.xls,2318,6194,7139,5600,6399,261,215,June 2001:E9,1608,June 19 Supply Price:A3,36,10,94,109,4679,0,0,0,0,31,2266,12,30,8,16,0,0,4,8,2,4,1,2,2,4,36,36
darron_c_giron_002_1_1_1.pst.417.xls,479,958,479,932,466,84,42,Sheet3:AB478,3,Sheet3:O471,2,0,0,33,440,0,0,0,0,0,0,3,29,1,4,0,0,0,0,1,2,0,0,0,0,4,4
darron_c_giron_002_1_1_1.pst.418.xls,29,48,51,39,39,20,18,Sheet1:I17,25,Sheet1:H23,4,0,0,9,27,0,0,0,0,3,9,0,0,3,6,0,0,3,9,0,0,0,0,0,0,0,0
darron_c_giron_002_1_1_1.pst.431.xls,378,622,738,247,241,83,60,Sheet1:N30,52,Sheet1:C30,26,4,64,46,656,0,0,0,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,1,2,7,7
david_delainey_000_1_1_1.pst.1.xls,411,710,882,684,648,67,51,GenPower (Dell) Pmt Schedule:M34,109,GenPower (Dell) Pmt Schedule:M10,23,2,38,27,555,0,0,0,0,13,269,2,12,1,2,0,0,0,0,0,0,0,0,0,0,6,6
david_delainey_000_1_1_1.pst.14.xls,505,868,999,777,721,134,94,GenPower (Dell) Pmt Schedule:M34,109,GenPower (Dell) Pmt Schedule:M10,23,2,38,42,613,0,0,0,0,13,269,4,28,1,2,0,0,4,8,13,26,0,0,0,0,15,15
david_delainey_000_1_1_1.pst.17.xls,505,868,999,777,721,134,94,GenPower (Dell) Pmt Schedule:M34,109,GenPower (Dell) Pmt Schedule:M10,23,2,38,42,613,0,0,0,0,13,269,4,28,1,2,0,0,4,8,13,26,0,0,0,0,15,15
david_delainey_000_1_1_1.pst.2.xls,14,25,20,25,20,21,11,Summaru:I11,7,Summaru:K11,3,0,0,0,0,0,0,0,0,0,0,3,10,1,2,1,2,0,0,0,0,0,0,0,0,6,6
david_delainey_000_1_1_1.pst.22.xls,939,2073,2132,1621,1672,314,267,Austin Energy:Y63,40,Austin Energy:T7,15,0,0,131,1641,0,0,0,0,0,0,79,403,4,8,13,26,7,14,1,2,6,12,0,0,26,26
david_delainey_000_1_1_1.pst.24.xls,1674,2528,2883,1095,973,796,553,Mariner:D6,71,Wish List:E55,12,6,13,282,2442,0,0,0,0,24,63,48,104,26,56,13,29,4,8,5,10,1,2,12,24,132,132
david_delainey_000_1_1_1.pst.25.xls,183,254,293,254,293,103,56,Sheet1:F8,89,Sheet1:G28,16,2,23,17,152,0,0,0,0,5,61,12,24,0,0,0,0,0,0,0,0,0,0,13,26,7,7
david_delainey_000_1_1_1.pst.26.xls,1,33,32,33,32,33,32,Sheet1:C16,1,Sheet1:C16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32
david_delainey_000_1_1_1.pst.3.xls,12047,17623,21275,17079,20389,6982,5655,Income:E4,1441,JrDebt:E12,219,57,655,2315,12100,19,95,31,62,1410,4757,219,438,486,980,95,190,339,678,158,316,219,438,93,186,214,214
david_delainey_000_1_1_1.pst.30.xls,7,14,13,14,13,14,13,Sheet1:F41,2,Sheet1:F48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
david_delainey_000_1_1_1.pst.31.xls,7,15,14,15,14,15,14,Sheet1:F19,2,Sheet1:F28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
david_delainey_000_1_1_1.pst.32.xls,73,108,107,88,65,60,35,Sheet1:B98,10,Sheet1:B98,4,1,2,17,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,15,15
david_delainey_000_1_1_1.pst.36.xls,8,16,15,16,15,16,15,Sheet1:G37,2,Sheet1:G45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
david_delainey_000_1_1_1.pst.37.xls,8,16,15,16,15,16,15,Sheet1:F30,2,Sheet1:F39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
david_delainey_000_1_1_1.pst.39.xls,103,184,164,41,26,25,18,Sheet1:I15,11,Sheet1:H10,4,0,0,16,159,0,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
david_delainey_000_1_1_1.pst.4.xls,12011,17547,21372,16906,20360,6927,5652,Income:E7,1441,JrDebt:E12,219,58,727,2383,12337,19,95,31,62,1474,4832,188,376,391,790,157,314,311,622,188,376,135,270,105,210,212,212
david_delainey_000_1_1_1.pst.42.xls,4711,9419,4719,3485,1752,2321,1164,Proposed Budget Detail:B21,7,Proposed Budget Detail:D16,3,0,0,3,2985,0,0,0,0,0,0,140,406,28,58,8,16,206,412,23,46,16,32,24,48,716,716
david_delainey_000_1_1_1.pst.5.xls,295,578,562,578,562,212,121,Operations Summary:C7,95,Operations Summary:C7,20,2,29,21,350,0,0,0,0,2,4,50,100,0,0,16,32,17,34,0,0,0,0,0,0,13,13
david_delainey_000_1_1_1.pst.53.xls,37,111,74,3,2,3,2,Sheet1:H11,1,Sheet1:K3,1,0,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
david_delainey_000_1_2.pst.134.xls,5256,18520,15294,794,838,426,335,balance sheet:I4,123,balance sheet:I3,4,0,0,226,14987,0,0,0,0,7,59,41,170,10,20,3,6,2,4,2,4,0,0,0,0,44,44
david_delainey_000_1_2.pst.135.xls,5499,18889,15784,1314,1441,732,558,balance sheet:I4,225,commercial income:K12,6,1,2,320,15259,0,0,0,0,13,117,34,145,10,20,18,42,10,20,15,30,6,12,3,9,128,128
david_delainey_000_1_2.pst.137.xls,5959,13313,12963,11115,11198,3323,2146,ENA:U13,66,IDC:H11,22,2,38,737,7746,3,9,0,0,3,17,525,3444,93,195,150,482,234,468,64,147,66,132,8,18,261,261
david_delainey_000_1_2.pst.138.xls,10,29,19,17,11,14,9,Sheet1:C5,2,Sheet1:B10,2,0,0,4,12,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,3,3
david_delainey_000_1_2.pst.139.xls,186,359,290,282,232,224,160,PG&E Corp. :F25,10,PG&E Corp. :G25,6,0,0,68,159,0,0,0,0,0,0,8,18,10,20,2,4,6,14,4,9,2,4,2,4,58,58
debra_perlingiere_000_1_1_1.pst.110.xls,41,36,18,10,5,5,3,Sheet1:F8,3,Sheet1:F8,2,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
debra_perlingiere_000_1_1_1.pst.120.xls,23,38,19,19,10,10,5,Momma Credit Form :I29,3,Momma Credit Form :H33,2,0,0,2,13,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
debra_perlingiere_000_1_1_1.pst.3.xls,107,181,146,92,74,86,59,Sheet1:B18,21,Sheet1:E18,8,0,0,27,99,0,0,0,0,0,0,3,6,4,8,0,0,4,8,0,0,0,0,3,6,18,18
debra_perlingiere_000_1_1_1.pst.4.xls,23,38,19,19,10,10,5,Momma Credit Form :I29,3,Momma Credit Form :H33,2,0,0,2,13,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diana_scholtes_000_1_1.pst.1.xls,14,28,14,28,14,20,10,1999-2000:H11,2,1999-2000:G15,2,0,0,2,4,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,6,6
diana_scholtes_000_1_1.pst.17.xls,121,242,121,6,4,6,4,West Contracts Monthly 011402:DV62,2,West Contracts Monthly 011402:S74,2,0,0,2,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
diana_scholtes_000_1_1.pst.21.xls,586,1042,712,534,304,174,105,PDX Trading:L30,56,PDX Trading:L30,23,3,8,55,616,0,0,0,0,0,0,15,30,8,16,12,25,4,8,0,0,0,0,1,2,7,7
diana_scholtes_000_1_1.pst.3.xls,14,42,28,42,28,3,2,Sheet1:U11,1,Sheet1:S17,1,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diana_scholtes_000_1_1.pst.47.xls,104,299,201,20,21,18,11,Oct-01:H8,5,Oct-01:I7,3,0,0,9,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
diana_scholtes_000_1_1.pst.49.xls,26,52,26,52,26,26,13,Deals in dispute:P20,1,Deals in dispute:P30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,1,2,0,0
diana_scholtes_000_1_1.pst.52.xls,138,367,282,81,66,67,54,Smurfit Stone Container 0201:G12,8,Smurfit Stone Container 0201:F7,4,0,0,33,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,17,17
diana_scholtes_000_1_1.pst.55.xls,192,294,378,288,375,163,189,Sheet1:D23,128,Sheet1:T4,3,0,0,127,254,0,0,0,0,62,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diana_scholtes_000_1_1.pst.57.xls,51,78,52,29,18,24,16,Sheet1:B24,9,Sheet1:B23,6,0,0,13,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
diana_scholtes_000_1_1.pst.59.xls,50,77,51,30,18,25,16,Sheet1:B24,9,Sheet1:B23,6,0,0,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
diana_scholtes_000_1_1.pst.65.xls,16,36,20,36,20,16,9,ENRON SIDE 2:U22,1,ENRON SIDE 2:S15,1,0,0,0,0,0,0,0,0,0,0,5,15,1,2,0,0,0,0,0,0,0,0,0,0,3,3
diana_scholtes_000_1_1.pst.7.xls,84,168,84,2,1,2,1,East by Counterparty:V84,1,East by Counterparty:L32,1,0,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diana_scholtes_000_1_1.pst.72.xls,226,452,226,452,226,160,80,June:K84,2,June:J21,2,0,0,38,76,0,0,0,0,0,0,20,120,2,4,0,0,6,12,0,0,0,0,0,0,14,14
diana_scholtes_000_1_1.pst.76.xls,404,897,693,674,510,297,185,SUM SO2:W26,14,SUM SO2:I55,5,0,0,46,289,0,0,0,0,0,0,81,322,8,16,0,0,0,0,0,0,0,0,16,32,34,34
diana_scholtes_000_1_1.pst.77.xls,78,162,120,66,68,59,39,Per Sch. C of PDX - By trader:I15,7,Per Sch. C of PDX - By trader:H11,3,0,0,25,100,0,0,0,0,0,0,2,4,0,0,0,0,4,8,0,0,0,0,0,0,8,8
diana_scholtes_000_1_1.pst.88.xls,1067,1838,1450,1838,1450,1501,927,DEC (01)MDC:P117,4,Dec(26)NW:H32,2,0,0,0,0,0,0,0,0,0,0,37,116,14,28,86,184,42,90,33,69,0,0,248,496,467,467
don_baughman_000_1_1.pst.10.xls,2409,4034,6093,267,387,267,385,Sheet1:C47,37,Sheet1:C38,19,0,0,382,6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.100.xls,5839,9567,14610,640,921,640,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.101.xls,5839,9567,14610,640,921,640,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.102.xls,5839,9567,14610,640,921,640,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.106.xls,574,1148,1144,332,320,326,316,Sheet2:M21,2,Sheet2:M18,2,0,0,268,1048,0,0,0,0,0,0,48,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
don_baughman_000_1_1.pst.107.xls,149,259,154,171,98,139,79,Rate Table:E130,1,Rate Table:C49,1,0,0,25,65,0,0,0,0,0,0,20,40,6,12,3,6,2,4,1,2,2,5,0,0,20,20
don_baughman_000_1_1.pst.108.xls,2409,4034,6093,267,387,267,385,Sheet1:C47,37,Sheet1:C38,19,0,0,382,6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.11.xls,2401,4026,6077,270,387,270,385,Sheet1:C47,37,Sheet1:C38,19,0,0,382,6074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.111.xls,2409,4034,6093,267,387,267,385,Sheet1:C47,37,Sheet1:C38,19,0,0,382,6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.112.xls,2409,4034,6093,267,387,267,385,Sheet1:C47,37,Sheet1:C38,19,0,0,382,6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.113.xls,83,93,83,93,83,14,7,Diffs:A18,22,Diffs:A18,22,6,79,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
don_baughman_000_1_1.pst.114.xls,2360,4002,6027,271,385,271,383,Sheet1:C47,37,Sheet1:C38,19,0,0,380,6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.115.xls,16,36,20,36,20,14,8,Sheet1:T15,1,Sheet1:T25,1,0,0,0,0,0,0,0,0,0,0,4,15,1,2,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.116.xls,2360,4002,6027,271,385,271,383,Sheet1:C47,37,Sheet1:C38,19,0,0,380,6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.117.xls,2360,4002,6027,271,385,271,383,Sheet1:C47,37,Sheet1:C38,19,0,0,380,6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.118.xls,2360,4002,6027,271,385,271,383,Sheet1:C47,37,Sheet1:C38,19,0,0,380,6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.119.xls,5004,8184,12496,532,790,532,788,Sheet1:C20,37,Sheet1:C38,19,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.127.xls,5004,8152,12416,862,1310,530,783,Sheet1:C47,37,Sheet1:C38,19,0,0,777,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.128.xls,4171,6822,10415,445,659,445,657,Sheet1:C20,37,Sheet1:C38,19,0,0,652,10410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
don_baughman_000_1_1.pst.129.xls,5004,8184,12496,532,790,532,788,Sheet1:C20,37,Sheet1:C38,19,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.131.xls,5004,8184,12496,532,790,532,788,Sheet1:C20,37,Sheet1:C38,19,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.132.xls,5004,8184,12496,532,790,532,788,Sheet1:C20,37,Sheet1:C38,19,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.133.xls,5004,8184,12496,532,790,532,788,Sheet1:C20,37,Sheet1:C38,19,0,0,782,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
don_baughman_000_1_1.pst.134.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.135.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.137.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.138.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.140.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.141.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.142.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.143.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.144.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.145.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.147.xls,5853,9578,14608,636,921,636,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.148.xls,5835,9547,14575,625,921,625,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.149.xls,5835,9547,14575,625,921,625,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.150.xls,5838,9549,14579,622,921,622,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.151.xls,5837,9549,14578,624,921,624,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.152.xls,5839,9567,14610,640,921,640,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.167.xls,5837,9546,14577,619,921,619,919,Sheet1:C20,37,Sheet1:C38,19,0,0,912,14570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
don_baughman_000_1_1.pst.169.xls,156,312,156,224,112,40,21,All_Region_Avg_Prices:M65,2,Sheet1:B9,1,0,0,18,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
don_baughman_000_1_1.pst.174.xls,74373,201657,132957,21355,11753,875,506,Sheet4:H2,20,Sheet4:H2,20,1,20,330,121312,0,0,0,0,0,0,5,10,1,2,0,0,17,34,94,8312,31,2762,3,7,24,24
